"","r1","r2","r3","r4","r5","r6","r7","r8","r9","r10","r11","r12","r13","r14","r15","r16","r17","r18","r19","r20","r21","r22","r23","r24","r25","r26","r27","r28","r29","r30","r31","r32","r33","r34","r35","r36","r37","r38","r39","r40","r41","r42","r43","r44","r45","r46","r47","r48","r49","r50"
"X109.3",1.09706366716994e-26,3.03878207996471e-37,1.22867288547061e-34,0.241263547650321,5.35393268492498e-35,1.17122448381988e-25,1.60210644394868e-40,0.00239672440340091,1.03254895983865e-19,2.24080630338179e-50,9.06475908482549e-13,3.92732768419457e-10,1.63678874699261e-12,5.7806844741439e-21,7.11406310731367e-53,0.00963905009653892,6.46090573398773e-19,1.46036409269656e-14,0.271510757138918,4.84519590225638e-18,0.00674725026490777,4.63926631894233e-18,9.20061733214463e-18,5.47283918633257e-29,0.119016535791928,2.03740068619199e-26,2.39949875070475e-13,3.31725275078375e-47,3.80326736363965e-22,1.94119209278069e-34,1.52551809770158e-33,1.39969359949772e-06,7.70105087843662e-15,1.19267027544712e-10,2.97815191695501e-21,8.12953264262586e-12,1.07705429583803e-14,0.0041887437594641,1.75092800438317e-25,3.33465699640297e-42,2.06415719698383e-19,8.91217321926002e-39,0.142013202734292,2.34903692808957e-09,2.29321392693529e-16,2.07616366309007e-25,2.71229393422082e-10,0.0200297822132985,1.23052592772901e-33,8.90439815510508e-57
"X80.2",2.01008308944936e-14,0.000213185121824756,0.0151420105877599,0.11041005107627,0.00352237441076162,3.74472595496913e-19,9.92168147972158e-16,1.43343250578783e-15,1.07599493145129e-08,5.62222813232824e-07,0.000127773879554485,2.68560484921793e-12,1.11260323699095e-11,6.13120133354814e-09,0.0284173964527136,0.000271453104861323,0.00737282913659106,1.32161944683036e-17,0.442366926064559,0.000932786556557409,0.012443107153285,2.23026677939953e-10,1.86423889459803e-08,1.2066832387497e-08,0.0588942691074615,1.09055692008446e-08,2.1712821927485e-06,0.0696579476833123,0.000189941266685568,2.17915404952163e-09,5.58621702566485e-13,1.58176226981783e-06,3.32683477923363e-10,2.89418709029261e-07,2.71300873683839e-20,1.55220395708826e-18,0.00533243379356823,2.04306526343242e-13,6.6219885082823e-13,0.00748562734017182,0.0017013015019091,5.31916603545602e-20,0.0232693981011446,1.16513039317978e-07,0.000871002807538645,3.28181280253512e-06,2.06806681888525e-05,0.000127392395675634,2.75028438199937e-08,0.0311333060275002
"X130.1",7.84296509477538e-17,1.2119279474261e-10,0.0190919792256102,1.82721892487252e-33,0.00542569003887616,6.28468501067094e-10,0.000238415823334761,0.0332244556836099,4.84685731390147e-16,0.156044001366594,1.40489720220704e-38,9.35526350121474e-22,0.0045844553971652,0.0049471962189113,0.0753712676237503,7.0047962535226e-14,7.32908915400753e-23,2.95612950965556e-22,0.387869440916008,1.81764439078039e-13,3.62911238092129e-15,2.5793615116145e-08,2.30321698164196e-19,4.14085499882675e-09,8.03836875503153e-26,5.00957574105072e-16,2.34684964920131e-06,0.0517795400062338,0.00320836639346169,2.48969369665801e-09,0.0190094126702601,5.48072109327572e-07,4.03322991135628e-06,4.72690658158721e-09,4.90984815247476e-10,6.7119212842598e-16,3.29014074676611e-15,1.86875002363523e-07,2.64848717678988e-24,3.74928474128831e-15,0.000158930141512665,4.25109240367502e-14,4.4374489802072e-21,4.18265778629233e-05,1.3857112509042e-29,0.00137542214313391,1.69917592754563e-17,1.72428801685359e-33,7.25231063836062e-08,0.104115003631781
"X118.1",4.62606204975275e-32,0.00470370437435019,5.64526941704864e-10,1.76775019301804e-49,2.62883085739413e-23,2.25666440281264e-22,0.00647943051933984,0.173420010321775,0.0102067061745162,0.307104964638684,1.10576816118709e-22,4.04461394474182e-33,0.00438486412435987,0.000331392517549156,0.0226530749547332,1.52487966076367e-09,4.35180444918031e-43,9.48903798190927e-27,0.217088337601252,1.65167377515745e-20,2.12164234982095e-29,2.46159693154685e-08,2.57939395778784e-13,2.27645854186871e-25,1.54158204033297e-45,7.72840679686937e-26,5.96817227642345e-07,3.95666721632328e-35,1.02928167973509e-05,1.03392348367816e-34,7.68506407556597e-06,7.75586706154149e-06,1.8434234989708e-33,0.0173064615692516,3.66116230551924e-09,8.51367962564765e-13,1.70915169687267e-35,1.08588043260116e-08,1.20068930910238e-14,4.58785005571412e-35,1.01387054573555e-29,1.21353572013359e-11,3.0528906440118e-22,2.92220784100184e-06,0.0213112861120797,1.04416053299902e-09,7.62159717128071e-17,2.62490585714454e-21,4.37894625904924e-19,0.0842477932334979
"X122.2",1.01465401025485e-36,0.000300076237254815,8.89495768289899e-27,8.83530920676731e-38,1.41356913020687e-32,5.24279829043259e-38,0.0220799883808764,0.234820040736974,0.012945093940552,0.243390446749151,0.00972197640682145,1.02292246466869e-38,2.97334357705712e-35,1.11097386885916e-53,8.47954069126039e-23,0.00111567638542562,2.5613769519217e-08,9.94831335864558e-20,0.0846489404223106,3.03143085182423e-20,4.47532782190109e-23,6.81588750677893e-13,1.80612929151232e-19,4.66092453041114e-30,2.33461796879746e-28,7.09513667894888e-16,0.0046868164061324,1.04374491038169e-59,2.27540923745032e-06,2.4715932372507e-37,1.09320955511398e-28,4.3082917924695e-05,5.02211465159986e-59,0.0233495909093345,2.08634692605984e-19,4.70342075366066e-16,3.37902549535608e-37,2.56930709210074e-38,5.35128099869554e-14,1.32270489479791e-30,4.96622300423121e-54,1.42169941979691e-23,4.98699369608605e-28,7.01584547192473e-09,0.211349316319313,4.04451538719953e-22,9.10833719147418e-18,2.88817857754226e-08,2.01538311729407e-22,0.0227090677804528
"X111.1",2.08990481092871e-25,0.00309126894365163,0.000417228150128426,8.30146052342488e-41,3.56789386163607e-07,0.0116067416013163,0.137410677044327,0.143329076404206,0.0214873287982095,0.0735662535673789,1.3093703405019e-36,2.12252122028046e-32,6.75261557519641e-20,0.0136963101359295,1.08624368672413e-20,2.82052099493674e-07,0.0148662487194033,3.97476786249615e-24,0.0431206538707312,5.56492718232543e-08,2.31693156330759e-20,3.61159084853873e-24,1.72431029835924e-23,3.07736760285826e-15,3.45216273162041e-18,2.35594390945023e-09,0.00433887418558637,2.92612312663461e-23,1.03696710880385e-18,1.34702322959083e-21,5.48197803864223e-11,8.86445821841918e-05,5.04766634260889e-38,0.0356697504310403,7.48158240837258e-12,0.00514910134535924,9.10761239183004e-21,4.90800139096904e-22,4.47387244864724e-10,4.75790229993328e-19,7.07769724099557e-19,5.76833620145479e-20,1.00938344444888e-15,3.15516913474231e-09,0.356249791923131,2.72915338887794e-07,5.54849749896429e-21,1.77424513166531e-17,2.83193638161575e-05,0.0116912182900352
"X118.2",1.12144066546489e-19,4.05910301203809e-07,0.0460398682104989,1.70880947054718e-24,1.51222967729631e-10,0.12860496099551,0.264970893957541,0.0251216378455379,2.65221692461244e-10,0.000926955473342953,0.00319089451031623,7.57931645850429e-18,3.05927440956405e-11,0.0060724618379713,3.95515817494942e-38,2.6908981670514e-06,9.73594168794509e-28,3.13722582279198e-23,0.0274271886009097,2.17760645388166e-15,4.85724520427347e-18,3.41620281682982e-24,7.27962214804154e-25,6.75935518403431e-21,1.2958513219216e-14,5.58914552587736e-26,1.31754455375089e-12,9.79505406145626e-25,2.9915878485918e-27,1.27195161977565e-25,0.00206706377988216,4.85583896371955e-26,9.22405261014554e-18,0.0269142666326351,1.47127925163458e-15,0.046599267021737,2.85650455510195e-17,1.87300441064048e-11,1.78807756580471e-10,1.55842725212742e-10,8.55660836653686e-14,5.09224358484701e-08,1.03107224640149e-11,7.04258405277191e-24,0.288293685173679,3.88310946277808e-10,1.95853346372065e-11,1.02848640395832e-18,0.00179555951161183,1.84737169397274e-07
"X108.2",3.77976163171592e-20,5.54199991345161e-30,0.0504724706449242,3.39693019589199e-20,7.06940147100263e-10,0.186799481417366,0.266227978972348,7.05224715833338e-24,5.78013606986345e-30,3.66553958045371e-06,0.181533628087719,1.78679040310652e-20,4.21949917894653e-28,3.69647518201674e-24,3.00001447946793e-54,9.4528464041127e-15,8.9299346187489e-52,6.00346289203074e-19,0.0177614916969851,7.98906740588426e-31,9.39914772616279e-21,1.26930212272912e-22,1.02331016890813e-24,4.83815144137575e-19,2.3302062861805e-33,1.02652763079029e-24,9.23323007997875e-25,4.24539301672924e-23,0.00841626220549528,3.08344219908352e-27,2.25317954047673e-35,9.0087232993547e-20,5.27709909036729e-21,1.88707462568245e-19,6.0880083605616e-26,0.0376112559485342,2.5428739193543e-19,7.87064175670466e-34,4.08031836776246e-21,2.02119882081478e-15,8.00368009417253e-19,8.86251341824242e-05,8.19966956096261e-09,3.03149664320515e-11,0.136120689864626,6.03256763322058e-32,1.00917387171353e-40,1.31237664042424e-10,5.61609608807412e-19,3.79575364623453e-12
"X160.1",4.63202247072062e-22,0.000110643362443196,3.95779605223173e-20,1.03470390344355e-26,0.0370460694046241,4.94135757363125e-31,4.37727433082575e-12,3.29988245887109e-09,3.56747909362512e-17,1.12113323550447e-10,0.162468327442933,1.83135519403798e-29,0.00532112339464664,0.0708307580564448,1.71887655545453e-14,0.000151885850744661,4.46286246151613e-06,8.69910527310991e-16,7.24605354113013e-18,1.53481831811904e-19,4.45834531294965e-42,7.99569045165406e-11,1.33176008157848e-05,1.66075536533078e-21,9.10762864575488e-21,0.0214471528672594,0.00925692687313049,6.57498705356529e-18,0.0443579519443034,0.187626829644207,3.239958777037e-21,5.86501841749393e-18,5.85052003671404e-33,5.57744240064953e-18,1.04082223016519e-13,0.403539835732995,6.08933424543904e-17,2.37778062560277e-20,1.55305943386258e-07,1.90151004972222e-09,7.13128695423271e-25,1.33585648474154e-46,8.83618540038026e-08,3.3565038361177e-22,1.2802980223372e-05,1.61671073141288e-18,1.44193879406078e-09,1.23407480135691e-31,1.43609570416685e-34,0.0111818180382123
"X82",2.86249782141662e-11,0.00184071631523979,2.40840106042991e-19,2.94706319869636e-28,0.0136587197368621,4.15242813483594e-18,2.8249568785845e-26,4.30892180458129e-06,7.48913582380958e-14,4.11415683533255e-34,0.00018165511755126,2.18088042031181e-24,5.2104680755532e-20,0.0176693753656864,4.31621720989457e-13,8.6134618298389e-37,4.99482026518161e-20,0.00933449981301256,3.98299661074803e-11,6.40522954474753e-13,2.31246824222748e-32,1.54560090249106e-10,0.00143525232762988,9.21412636878062e-25,1.73406368073716e-31,0.0325510666419487,0.00267055189978326,1.13920416072721e-17,1.44403950655325e-22,0.303328642393751,2.12030434520457e-21,0.0804268823632042,2.94412164040135e-41,5.84616565736799e-06,7.60323232976919e-19,0.341396712982245,9.01369105749669e-32,1.42855933512327e-14,0.0198973884774779,3.10617354462587e-29,1.1917316501825e-18,8.88683710456371e-20,1.73917245777555e-16,1.83287104577974e-13,0.0104502598662587,3.50943517036786e-08,0.0116836878218515,1.75182315413201e-22,7.57230069527871e-21,0.027171974064957
"X99",1.72057419713381e-13,0.000471722775180373,2.08479218086325e-08,6.81184942183067e-09,6.13637866093099e-26,0.00698513409260732,1.65524394446494e-10,9.51184289906216e-06,8.26677479986251e-13,5.69835904660685e-18,1.45096471378325e-18,6.38387144364601e-17,8.34708553956881e-25,1.40541255607573e-09,4.40734723971678e-09,3.53375323022069e-20,5.27458992292985e-24,0.00721135813095156,0.000105372741645977,0.000482699095519435,4.615593755936e-22,3.09795649201904e-12,2.7291305650471e-08,1.16485514494889e-20,7.29069167792167e-14,0.0242770750363219,8.24131308696831e-13,4.95716310817885e-08,4.68148588560029e-32,0.302295490293761,1.48454899175001e-19,0.281184326633265,2.67437914774407e-37,0.00413771955206983,5.19748031718926e-14,0.0759712224721012,3.04417098059718e-35,3.90454994740296e-13,0.0133358617740816,0.010755323610625,1.35599884037067e-15,0.000135645462635733,0.0022971560603628,0.0181011834327958,0.00830564318019195,4.29042400604922e-24,0.0183228278122971,1.68802882688699e-22,0.00125368799992433,0.0446386402317326
"X126.1",2.32177335852771e-13,0.0026786049487368,6.03345520528484e-07,0.00173704695255141,0.00192863349089168,2.05617514967596e-20,0.00115264458396502,1.49308774871973e-11,1.99519835759177e-17,0.00362133558383009,0.00847157446208733,2.23738242850667e-19,9.48817991909873e-09,0.0242168419653387,4.09798717635967e-08,0.0107360074112695,2.22288994998636e-07,0.00313524833637793,4.15845417883811e-18,0.00028320137946547,2.41896494520588e-34,9.61893540102727e-13,6.20267393832519e-06,3.34852002035973e-13,5.73146423290026e-11,4.09122734449607e-15,2.18265702676369e-13,7.61848641938304e-06,5.15362726528873e-14,0.138810746384936,8.77514514266746e-14,0.35476370463566,6.26421517049979e-28,0.0295694090779069,6.18567745951381e-08,1.8399793673708e-10,1.19660303858364e-30,4.37737653834754e-11,0.00362269685793756,0.146845976448896,1.08391373225759e-18,5.34957347838096e-07,1.62224578558203e-07,0.0675573713482501,1.10198692567154e-06,7.00196916548682e-23,4.46159933713916e-14,2.13524944526341e-16,0.00174228459779015,0.0440350931305935
"X119.1",1.05880223703393e-11,3.65480848297161e-11,5.83077617674512e-18,1.39363379816247e-12,6.67865635839161e-06,5.36573040138574e-31,0.00194125997655275,1.63697937836222e-17,4.6072730914105e-17,0.00301435696337828,3.5694427567293e-25,1.07479792351778e-33,1.46215132438249e-13,0.0441158526830207,2.41598442931381e-11,0.00441887709021656,1.78406561191474e-16,4.12776847904762e-21,2.68494319155201e-07,3.97355115097128e-05,2.76574021840392e-40,1.81837997172943e-16,1.99190025119331e-12,6.12846088562417e-20,5.23769097554125e-23,1.44037050117536e-39,0.0217716984955317,1.32942946017962e-28,1.18315603239604e-23,3.83694608874475e-11,6.80763020537557e-12,0.239488952006763,7.02651017914592e-35,0.0219893393553669,1.13985502529995e-10,0.00406753331262957,0.0373658469530117,2.2537359455646e-14,2.72572383915893e-29,0.312155246627452,2.46462976322151e-13,3.164869445447e-08,0.0621302715207812,0.0865150354906753,5.95670179406445e-19,5.35862056516998e-07,8.30999394448426e-16,2.11405094592043e-15,4.28127014519262e-36,8.58859018434468e-36
"X97.2",5.34185300931224e-12,6.37382797390403e-10,1.19779532838138e-32,5.45873388646421e-38,1.12395504557477e-16,1.04172964627825e-22,3.90123206798961e-09,5.15057756638048e-14,0.00206185809787287,4.53361014516936e-13,2.96351637320065e-13,1.29671897455758e-13,4.33719313653915e-11,0.0113058551919183,4.39570825831738e-05,0.00112376572402295,0.000345145546441608,1.16277404953969e-17,0.0063196282201402,0.00884377533539011,5.37072797373518e-36,4.91618037748357e-12,2.1823005830677e-07,1.21062132670445e-21,4.1008688719316e-15,4.46236146636293e-29,0.015107829599599,0.00726557669664279,7.31105259312166e-06,3.7154926086223e-40,1.48368461578954e-21,0.0772526451765369,4.69766611213271e-29,0.000148712666083794,2.06421353384549e-08,0.00849190542177494,0.051647110776694,2.5953063188243e-06,5.53473970898496e-24,0.349418838367822,3.09316117024575e-19,0.00737383424942358,0.241164817694227,0.00738005698155671,1.17829318979324e-10,0.000157550155471177,1.13740503508234e-14,3.18440663613213e-14,8.96127014014241e-17,0.011448373505885
"X109.4",1.74445404353035e-12,0.00375076332101247,5.83574179725375e-22,1.49159877108768e-34,0.00206596158280036,1.44162242116149e-18,7.54402950364995e-21,1.75994615880029e-06,1.71611468836366e-14,3.19776061977743e-15,2.48797834103665e-09,0.000482548042041881,2.51393005018411e-09,7.43924560825335e-07,0.00025740572630329,0.0164007346511846,2.5389289537506e-07,1.51254135414286e-16,1.19887266116077e-20,0.00924139300769744,1.33994848412168e-16,1.10036505572838e-17,2.00999724710107e-27,0.000186079896729195,0.104838680458235,4.19885494499203e-10,0.000106336246569211,0.0215402121906172,0.00324940086222621,3.48919660969652e-05,1.03167422844073e-29,0.000467395374270807,0.00197948887225701,5.94111725274305e-26,2.88345487271757e-21,7.68240583780028e-29,0.00477491701714594,0.00560183219916073,2.6902127108365e-18,0.203754578081596,4.93345901551471e-21,0.00468995955003611,0.389592140432447,2.74584141289634e-19,2.51586199175949e-25,9.70711755957607e-06,3.33013158867216e-11,1.97993546575981e-29,1.77715573376843e-05,0.0617251550971663
"X120.1",8.82672285834406e-21,1.92248250457612e-07,2.75672865595198e-28,0.0259073725070843,0.000742212740932685,0.00162641489447068,0.000272071284332339,0.01532881120427,2.53049313970857e-32,0.00267175242541358,6.50536366339905e-19,7.6853724842576e-10,1.9491818399532e-22,1.13214702157283e-07,2.40559054772251e-21,0.0212124158694044,2.17119280176652e-18,0.00665187742012697,0.0350556167534791,1.02876735774675e-16,8.44279155713195e-41,1.20791786687637e-16,1.25530309525214e-18,0.000597580678530773,0.28557159533745,2.0975088137266e-16,0.0108100491995842,0.00130340328349984,8.99812674252911e-13,5.7886239881755e-06,1.22352009277018e-13,1.56445509465543e-08,0.00329549380562308,4.7035100290612e-08,4.06751118820453e-11,6.36849833575806e-06,9.11493789714269e-38,3.77365535532482e-23,2.00619327079535e-24,0.0143306481908625,4.43049701225697e-16,2.89549947030697e-10,0.327404044396797,0.0460316057811195,3.01322031637922e-31,3.67843130327301e-15,3.51372779460161e-24,6.98326529330644e-07,1.65826819639469e-14,0.043774402104402
"X81.1",6.3479780981546e-27,1.23914749589568e-11,3.86372917713533e-39,0.04532202415891,4.81429821557156e-18,3.49715441414445e-22,3.72330313885132e-05,0.00289630700444723,5.33026625672153e-28,3.02570974081051e-35,3.47797003633835e-30,8.65779929343444e-34,9.18921275083462e-41,7.78654782949723e-28,0.0171506040368841,0.0207726880543687,4.35378737035937e-18,0.0112103287983362,0.212733841210532,3.38715681605337e-13,8.54786987005565e-50,1.33048355234426e-34,9.5931561026004e-15,9.34052793962878e-21,0.323842888443655,1.55921641941249e-48,0.0139666150590856,2.28577302569362e-31,7.85373063963611e-27,5.85329900374552e-25,2.8740244300421e-29,2.2172216882406e-05,5.08364972865256e-19,5.48886369989295e-11,8.99384957953995e-25,0.00155249034228258,9.45242946374551e-30,3.91695631091778e-15,1.16668345011068e-35,4.30873255373937e-34,6.2584990764561e-24,1.1796053746591e-16,0.109499785854912,0.0483563494847466,1.57972283626077e-25,1.11431294500169e-28,3.3675970495363e-22,0.0124721547101798,1.00003979107488e-33,2.42824137829778e-21
"X60.1",1.77877214702187e-31,5.59123117640734e-09,0.000750055900506007,9.66663245239544e-30,2.18124871449277e-19,4.74450965021165e-38,9.64701836954325e-06,4.2753838418429e-39,2.13027091501799e-23,1.30017690437798e-64,7.69654176122394e-10,7.56640743257515e-34,1.37316276543746e-31,1.11065481277348e-23,0.175936750283391,0.0084012210338741,0.0151490297677133,0.0130764928976587,0.348133247865995,0.00305232044235056,1.00223249221838e-52,1.6685983699333e-34,3.91151559044644e-14,1.21770853782694e-30,0.178782297307189,2.97211652414319e-34,0.00351450953577663,0.00235552256278912,1.42303947416265e-14,3.85295645381083e-12,3.56154960043685e-40,6.67997671166217e-19,1.85938283861022e-34,1.3755019171365e-17,2.11156494937946e-15,5.50022372078169e-06,3.03585865784419e-27,4.72104128397431e-19,2.06239199092889e-26,7.97463711797362e-13,1.88246694203213e-23,5.18893374198766e-27,0.00131570310869241,0.0350916615218536,9.55733542826091e-23,2.05747873263258e-27,2.55258271606521e-28,4.64039113757714e-19,3.53928498943805e-22,0.0607606139993744
