"","r1","r2","r3","r4","r5","r6","r7","r8","r9","r10","r11","r12","r13","r14","r15","r16","r17","r18","r19","r20","r21","r22","r23","r24","r25","r26","r27","r28","r29","r30","r31","r32","r33","r34","r35","r36","r37","r38","r39","r40","r41","r42","r43","r44","r45","r46","r47"
"X145",7.10790701328728e-12,3.42599723470906e-27,2.6207591150447e-09,1.34538195104917e-09,0.0327831351002112,1.14574969403881e-14,0.0153258504208851,8.0216470827237e-14,0.00849766913193718,0.0414671894335314,0.00122348392403429,2.43245230825605e-06,0.00478431787974202,0.00595207556111459,8.06257957930721e-11,0.0234985750201227,0.0254496611671566,2.48691352956601e-25,0.0187969888169392,9.13943009403628e-14,0.00504507827847672,2.73169100731236e-11,1.16090561598658e-10,0.000610402541102259,2.19648353670463e-06,1.22128917712755e-05,0.0156882478422803,0.0428586025590169,0.0823094749045478,0.0006177268583157,0.0355049066738409,8.03911823116746e-11,4.12400215299923e-07,1.83733107023067e-08,0.0018192353011177,7.4295354912398e-09,1.52230649181195e-08,1.34347623837855e-07,0.000514325470589627,0.000319962187130312,5.66422825446426e-13,0.00986079683682833,0.398036205458254,0.000780604697129136,0.0103260039523859,3.92339412054619e-07,0.0161844099436301
"X160",9.39141981918875e-23,1.75672562580174e-34,8.75175561779418e-07,1.01159931215123e-12,3.01778908791456e-42,3.78263699778604e-13,0.0261855556925274,1.30393496841003e-29,2.68336190953752e-24,0.235242061545465,2.63566380265236e-09,3.88286990584763e-32,1.95725590375334e-15,6.04876823282162e-06,3.18201998255056e-12,0.0250576004167121,0.0453211505531527,4.45450225564916e-30,0.0252217103672121,2.91083225580935e-38,1.93723866161298e-15,3.60827431686315e-16,3.26963566131397e-23,9.87485918004077e-21,1.8995676020274e-36,2.87817720828947e-22,1.2985879384591e-33,0.000550124183062811,0.137816779824778,0.00600432828393646,0.02324487171147,7.82950394915671e-05,1.6146317173804e-26,8.60989910292644e-28,4.99090860163552e-16,7.58331097517151e-38,1.18627933807815e-26,8.6926550673416e-18,1.39353375562694e-39,8.90121700942058e-32,8.62411450709554e-20,0.00491892887483532,0.269339471918091,4.00184932599037e-28,1.52916606779525e-23,2.20131818323623e-25,7.40610171624093e-36
"X136.1",4.28471612174274e-06,0.197917033302836,1.6258731657537e-21,9.01792277600046e-08,1.60515958209529e-17,5.3103363452407e-07,0.00611137024420922,7.00326181708946e-14,4.67183048942458e-08,0.30505593644328,4.03882154828571e-06,5.26994864144060e-09,3.98330364824387e-09,2.21669500538354e-05,5.42386294683039e-11,0.000289956737308989,0.0129347350261816,7.53450167073036e-10,5.27046407403396e-17,2.71981444060712e-20,3.99561284360292e-14,4.97967458669818e-07,7.03560058675802e-09,4.22391648118291e-08,4.79417244817441e-05,2.40483085065872e-13,1.58322890688199e-24,4.97818922120143e-12,0.145802205769937,0.0133087914048142,0.0330499578494987,2.16957786082995e-05,8.93172765352852e-21,2.72113233289613e-21,1.42159540186344e-10,3.47129222533192e-15,3.337465426948e-07,2.46431229387336e-16,1.12924080978961e-27,9.88104025359692e-16,6.89716788726663e-06,5.79871331540617e-20,0.14609157198574,4.08512711061171e-06,6.63800217233395e-36,1.78463228849311e-10,4.50598101487117e-33
"X222",2.73962557749673e-13,0.00438538741550226,4.88174683822611e-18,3.4836350481239e-21,6.68945874624314e-08,3.81380166986499e-14,2.66995464080166e-15,1.67634276279597e-15,2.52317477845544e-14,0.0305514516799849,1.06556316116985e-14,0.0780219625741042,3.27720136659059e-24,1.04302464716845e-12,1.93098411254405e-16,1.14580088223247e-29,5.73201354239413e-31,5.18665236831304e-06,1.47616846754348e-18,0.00186719486332541,8.83055258150959e-26,6.44996178140068e-10,0.0073284572079826,2.74379322824505e-12,0.212689026477468,0.0100162017718863,1.9973293483932e-26,2.17652097192261e-38,1.89508078886971e-26,0.0796856465903003,8.51291531517835e-12,7.36909483876886e-29,1.19250381878938e-17,4.74760577325128e-30,1.74480448299539e-17,0.0479300595288697,0.00434261027491471,1.77249435498807e-15,3.86241791065426e-20,1.35854781339206e-21,2.10439527049624e-22,0.367176502983629,0.013125540436576,0.00134534128930534,0.0146270359612443,6.54405131311406e-28,2.51577605749316e-09
"X157.2",2.55745361962738e-20,1.44100095720406e-56,1.44472215529322e-12,1.9329961901254e-14,6.3873416386389e-13,0.000134271842972726,4.42579083963268e-13,1.15978631564672e-23,3.92560196580122e-15,0.00113336142394354,8.08251398426791e-13,0.194745427564825,3.6355512839055e-19,9.01743007648494e-08,2.8050332609476e-05,0.0440377893524222,6.2890469984395e-26,4.88030979705469e-09,1.48008933288352e-27,0.0012607412641837,3.07386005927006e-27,0.000149855410489963,0.000521743339811892,5.34773266194143e-14,0.0419528585625255,0.01410199770205,0.000966887355668015,6.35123188840506e-26,0.00667000256765405,0.130476634743127,2.84502397401875e-20,2.19001707762902e-29,6.28189034550097e-07,6.03089121099014e-12,1.67845138035764e-13,0.00580999765372352,0.000217278457009666,5.6034143492057e-18,4.34354627916561e-16,3.80593893729893e-05,8.02924927411429e-13,0.379414643198706,0.0169562634617719,0.00178529490246201,2.4565802570884e-09,1.42564173837151e-25,8.32823891879827e-14
"X149",9.2201574241464e-20,1.0914676879931e-05,7.87811298877072e-20,6.80448375460086e-12,2.42043048596957e-20,2.48719899620879e-16,2.68474648849809e-24,3.39928501945479e-14,2.61975688404647e-19,0,0.00041663606219604,0.352367312217669,2.61429415202522e-07,0.00116910217693211,0.0999781692923341,0.0353037543656035,4.78275594428583e-12,2.03508119389657e-11,2.16878091183952e-11,7.86895716440104e-12,2.20353133952405e-29,3.56091444160095e-08,0.000158045383845513,3.66322946837503e-08,1.5060031966067e-26,0.0166349790501615,0.0207167078138882,5.88777816521001e-26,0.000242426327238426,0.118433396709679,1.34216733496387e-31,3.446395471088e-09,1.12125655252554e-10,0.00037606917486553,0.00510355155857085,1.91993308740672e-12,2.22805165788805e-08,2.69161365743111e-10,1.39247978497209e-16,0.00858038475116465,4.43357343741353e-05,0.158270657020024,0.00873944630899904,1.0545821369006e-08,3.55561694920526e-27,4.43793863107018e-20,3.761331537181e-23
"X109.1",1.06882761747251e-18,1.04079608721045e-14,0.000118993140755967,0.000560982987693994,1.61904897225808e-14,7.17720608373795e-24,0.00620080632394628,6.6893908015714e-05,2.92497312304362e-17,2.21894030604582e-10,5.81700243693976e-09,0.331247455365362,5.51360494678333e-13,0.0211616117122078,0.327785059916477,5.30038154759581e-05,1.18870218202831e-08,9.46471474515986e-09,0.00394970529139798,8.62049666317483e-07,0.0371446165738181,0.000605626396232601,1.23591291807289e-05,1.00872039876956e-05,0.0020960405488361,0.0296429509795316,0.0274700717747081,1.23994304936745e-19,7.57753560042718e-05,0.0398805421734336,5.3199222742034e-34,0.00245831822029023,4.22054703353556e-07,2.9354723717635e-23,1.50695968471454e-11,8.56716840614527e-10,0.000141945087932032,6.89587096740928e-07,1.02401295927899e-06,8.99705798043726e-07,1.05429030170131e-05,1.00315748902588e-12,0.00365919507748757,0.00541614475220381,1.18239795573336e-07,2.73088437446827e-10,6.8948037091298e-25
"X92",1.84738812517817e-13,1.68928816546568e-17,0.00161498146088101,0.0169195665690127,8.56902557390472e-13,3.29123219424985e-22,0.00289987029778902,5.84738665477248e-08,9.47440908007927e-17,2.03323919617856e-11,9.27809297045858e-11,0.121273273621023,8.08029580168768e-15,0.060976869438625,0.384802888803493,1.5754277626994e-21,1.78170602619918e-14,3.52984174169456e-06,4.09273958936864e-05,2.40475874602186e-13,0.129060996492602,5.84853150660883e-08,2.38289824765778e-08,2.56002489194287e-23,0.00206271398334031,0.000704163690520999,0.015390087121404,2.91918582017415e-09,0.0018073746323785,5.19393956710432e-12,9.33291408925744e-27,2.30182975429517e-08,0.00305532510934457,2.05402436525546e-45,5.55873227353194e-08,7.45676787860085e-07,0.117965587302001,2.1355519616415e-10,7.264798170402e-15,8.07925855651852e-16,8.268851488151e-15,5.73404475551974e-28,0.00142215780312511,0.000641283849222607,2.99854393077149e-11,3.1572324721029e-09,0.00552003412917559
"X161",4.51396873888991e-15,1.01152123066018e-16,2.69497931826272e-16,0.0235889813261305,3.41426777231024e-06,2.02994496777513e-25,4.49111927450054e-13,1.19427472785735e-12,1.50094249234745e-11,0,7.93581209401104e-09,2.59156326168236e-06,8.48573668941602e-19,0.0982597475160495,0.174803134356856,8.52238389303922e-06,0.00130198293731243,2.56788984466171e-20,1.18907686663654e-09,4.77390633588833e-09,0.118168511314034,2.27713232365309e-06,0.000492681565689,1.66310097357767e-17,1.44066859315781e-06,1.8282937573373e-17,2.5289139133488e-05,0.00427718491472047,0.00381975925031928,1.80173521544883e-13,9.0521890330207e-16,1.5107414452377e-13,1.10790110677845e-05,1.24027297836439e-26,3.34469166041795e-16,1.56859846407359e-11,0.368317562552256,4.29882241922004e-10,1.10140344034153e-14,0.00129411335972077,8.80309511461441e-12,0.0266015208570258,8.57776955534271e-10,0.00719577976934006,3.03061379170374e-25,1.23108086891191e-05,0.0604622425712119
"X188",4.77573415071886e-19,3.00540466831886e-05,0.00438667773977996,8.63173434515933e-06,4.98047532721226e-10,0.000655734136917519,0.00553408657897512,5.69841692127653e-12,1.6208874867486e-14,1.75218073977866e-13,3.61786105884511e-07,0.00389699329978239,7.69754889898189e-11,0.18688422219366,9.49079572608901e-18,1.3538068031734e-11,3.23673042554955e-13,2.18699765408057e-09,0.00711787584667188,9.71259274065347e-08,2.40924495126974e-07,0.016086709153465,4.94968519353007e-12,0.102472772673372,3.62099953106072e-07,1.90680718467131e-09,0.0159558981194564,5.27365517465798e-06,0.00507863890856195,0.000578411801269859,2.43614116246818e-05,5.42649017402482e-16,5.73229835022854e-05,4.53652020166414e-11,3.16629597528182e-13,4.06140707771924e-09,0.42410921939056,1.5290773094428e-10,6.830467129415e-07,0.0462930621340713,3.03880115833316e-05,9.58703672924362e-13,0.01186812670509,2.66341489078306e-06,0.0222198854137636,0.00811944761337094,0.0456230136371116
"X172",3.72003382759543e-16,0.00275474975898136,1.0332537242674e-10,8.5851849632985e-30,1.0131066388109e-27,0.00112629441286045,0.0149344506749303,5.67902979087423e-14,0.0103592811387591,6.21070709662845e-22,1.56246275786195e-24,4.86977763560622e-05,4.15905219833297e-16,0.294852483559161,9.47576356768222e-31,1.63825460331325e-42,1.80998290677853e-27,0.00858467442781783,2.74251061288291e-20,4.36897797798232e-10,1.33822337461465e-31,0.0371612912890069,3.67582350851948e-17,0.264016952371028,9.53182147029333e-14,6.86066816762973e-13,4.64020146418959e-12,1.72005457031432e-28,2.04498265596843e-11,2.06435665726756e-06,1.77011495982241e-26,5.39739149810922e-08,4.64377492857868e-10,6.20487296329523e-23,8.59090565876232e-10,1.18512544300292e-14,0.201726824035511,1.49565694485129e-14,4.02305967791743e-17,0.0158621554897704,0.00379709974380682,1.6421584122196e-32,0.0138096131185799,0.0131925956505979,0.0451118535249047,2.80464254079423e-29,1.68112862741406e-28
"X140.2",7.04398866501671e-12,2.53896691575536e-07,1.20673246430303e-13,0.00508645674199431,1.20668620354979e-31,5.32906593447589e-16,3.63843470742152e-23,7.46651563393528e-16,0.0754418377888757,3.01851902662014e-25,1.29519267348915e-15,1.513701978102e-10,1.33944556173283e-15,0.342836368709071,4.43724923119922e-08,2.67196253385746e-29,0.00126987040185186,0.00673148867622654,4.53747396303357e-20,2.56687855305525e-10,4.80601842905583e-13,0.00741495658612417,0.000536210203760073,0.294138655674007,0.000926357862642206,9.32083603065014e-33,6.58306519555681e-14,1.56981179549607e-19,5.15681876516412e-26,1.35263105916506e-26,6.14772837507647e-45,2.07518520547117e-23,2.2565631065275e-16,8.91848670733539e-26,0.00269952457672351,4.61927844842359e-31,5.89924423982086e-07,8.56761622521287e-17,7.34198816127476e-23,3.6012285686979e-49,0.0175948086203467,8.41838340699056e-09,2.37142996158924e-06,0.150998338474921,0.0140078161670722,1.14860369728385e-07,7.06740603788776e-26
"X141",7.87039878513341e-12,1.75122290329378e-26,4.13193439928768e-16,0.000905447723476477,4.92314178142961e-20,3.70910052266836e-26,5.21324174172674e-15,5.67612107029025e-27,0.0974917315498959,0,0.0032554667220506,6.32307153435575e-12,9.00550354327459e-11,0.265376968949951,5.14324925788398e-16,5.98047082874488e-24,0.0117173062287648,2.38467485054792e-16,1.31671712706475e-13,6.97131798250662e-28,1.47823382332571e-25,2.50865964933605e-26,3.33340311900904e-09,0.118857622133644,7.86225311548538e-17,0.000312203192410388,2.14697559616403e-10,8.8440574900671e-11,1.72871019161458e-13,2.94406494385229e-11,2.2865962962568e-49,1.56716066194784e-29,7.35444786330448e-26,2.19160592411033e-13,6.03814007927681e-14,8.85444205310101e-13,4.40882731531376e-15,2.35142756696584e-11,2.1597398640343e-16,1.03181399205493e-19,0.0222184650003878,2.2078892497617e-07,3.12721500017058e-17,0.329483333161113,2.84065271357453e-44,0.0154859748812657,0.0540884525223754
"X189",7.14682918564325e-22,7.15338129364263e-25,0.0150235367577588,1.14896567204339e-27,0.201833373733127,3.20875469062003e-10,0.0567772393418989,2.22699497615092e-10,0.0259740130137115,0,0.00498743594624234,3.31213916334087e-24,3.61311030325603e-11,0.124430888139825,2.58788649375709e-19,3.7893872579231e-09,2.22817566445859e-07,2.97322599607267e-19,5.13150002387578e-05,0.0122900957419566,2.62535751055475e-18,0.000368917538491703,0.00135463441133683,9.08243265627232e-07,5.699647953864e-13,0.0280178087951176,1.04890501511205e-14,4.06673570103041e-25,0.00130361595194713,0.0191532603673399,6.82970621357478e-14,8.53218018750159e-08,2.75432718997761e-11,7.27171321968375e-15,6.05998972504993e-14,1.23562500292296e-12,1.82204479573475e-22,3.91022913551814e-25,7.30978728727156e-25,8.99231971248924e-11,0.0155838130624707,3.06972727285401e-14,0.00992933550668868,0.357570143959208,0.00276434423938419,1.47098407071889e-24,3.52686694497032e-21
"X164",2.29200371986897e-12,5.34021411692738e-07,0.0232421290336061,1.59245265789043e-29,0.358856530522684,2.7152356832036e-11,0.0479837831354293,3.15543720533099e-13,4.28864873895562e-19,2.35880091076895e-06,5.77522010959434e-25,6.47031290801504e-20,8.73719368446943e-18,0.0160020993155204,5.47246479572913e-10,4.49586653058808e-29,3.3137784578142e-53,4.46515803619559e-11,2.75659779441326e-24,5.76466445075163e-05,1.81846162429005e-23,9.94697494069712e-06,0.00927379130221958,1.55959448815787e-15,0.000132201320406892,0.00255809997765115,0.0229387610796803,2.57613100185461e-34,3.0744492710003e-23,2.6200533306638e-12,0.0229520423280401,9.13181824628849e-20,3.77306654223316e-05,8.25249536252872e-23,4.50640451632635e-08,2.55733473753994e-18,1.59341956820498e-13,1.69996651691479e-12,8.41519751699092e-23,1.6887627739584e-08,9.00891145157701e-13,2.36610745510054e-19,0.131087757277145,0.196386762569805,0.0217366198911094,2.00073816708703e-34,5.1466743372427e-16
"X149.1",0.0102448212384752,0.0278125356698155,3.05139246848751e-14,7.59717526296998e-10,0.292879684294229,5.07504688134703e-16,3.75728936371412e-18,4.11684139794701e-10,7.49274183300816e-17,1.52649648431351e-42,4.64666045095862e-09,0.00463988918854042,1.00442156434265e-10,0.00913293857740816,6.43869658207198e-07,1.49237060636158e-15,0.000324389070583609,2.63848091544526e-09,8.50666499535906e-21,4.98359911274768e-05,2.83033931012289e-25,4.06167523664894e-12,0.00592141091675761,5.90404230781238e-05,9.42640105068839e-09,4.2769985115313e-13,0.0266100394348223,0.0885069712886546,4.32676397958553e-38,9.39624380776128e-10,8.12731676437332e-26,1.11042221774599e-19,1.86793427892411e-05,3.84450919558962e-15,7.37284814528907e-23,6.04459633110051e-10,7.57733242094372e-05,0.00321934377630813,0.000132486882085883,0.00357128205422203,4.4329976634815e-23,3.74394422880739e-18,0.289305773631644,0.0394743042091855,2.39715975696945e-07,3.43857818353316e-11,0.0190893778942585
"X165",5.14210931724875e-26,7.33803125087471e-26,8.41547546318556e-29,1.18786374901984e-09,0.129775149767359,4.35900880725429e-30,7.79458675494907e-39,3.62506557299456e-14,2.12470287345915e-17,0,2.21346540568877e-06,9.7358873751255e-05,2.79318904803038e-06,0.0259432929807963,4.54123481493034e-13,0.0325106390226279,0.0339711255431995,7.48275799345712e-14,0.0159957073751038,5.88663443928778e-21,3.63731427174062e-13,1.30497037251154e-15,9.1039540814837e-08,0.000189488377402911,0.00436212780648148,1.86309839944698e-19,3.4562970418832e-09,0.149402532556768,0.0274296619784806,1.85468141602418e-18,3.39497397123077e-31,2.41958881479496e-10,2.21468914566738e-18,4.24203472555192e-13,1.31584679535715e-21,0.0182091245482422,1.48905896508033e-23,3.55385047485675e-23,2.15223331307021e-13,1.27382736462161e-16,7.52357813293447e-12,0.00888672883637249,0.33700574664492,1.70056533345229e-09,5.26113070177635e-36,0.000316959638375469,0.0181489109697406
"X134",2.56312648993615e-19,2.29720650224682e-58,1.30679985000663e-20,3.42780394508133e-20,1.91221294430213e-13,2.86626626360385e-23,2.8431131905445e-10,4.33986924052287e-25,4.10361841207196e-27,0.315817265484567,3.3866784121343e-14,8.5873231915153e-21,1.58409916530853e-17,0.0128223583498811,5.81799477782813e-08,0.0262218880358199,0.0610428778933751,1.6369556456014e-12,0.0275223872572655,8.57320386512696e-38,5.02910444421038e-23,1.5694097268508e-13,1.03467600290421e-19,6.85475056374952e-19,2.18586602399187e-49,2.19601614090223e-24,5.77307855494857e-25,0.0948681370096322,0.0479088804416276,1.9932023268682e-15,2.78222846492106e-32,3.14413563138985e-12,3.22527458927728e-23,7.86523026530816e-22,8.89074218384612e-24,2.36815714028301e-11,1.65161223682431e-36,8.45888991608247e-30,8.56984618898871e-25,4.74589661542203e-29,1.32104481368041e-10,0.00303068775553664,0.220284099543686,2.14500090154824e-28,2.14649477219809e-42,4.22523379546951e-23,5.82423613829035e-13
"X114",0.0161226370472148,0.176768668138791,4.03175269801509e-15,8.4783001038171e-08,1.941843739524e-10,1.14545056400059e-09,3.39861375895974e-06,2.20664509531301e-14,8.57949263609149e-07,0.394964050348471,1.70668506400386e-07,4.76956639510461e-11,3.84236597205491e-14,0.0200034906808445,0.00407602145471375,0.00740975004751972,0.0242652217300184,0.00401961040379422,3.00568772662339e-08,4.63039840509234e-21,9.93767488081842e-15,1.94279794404704e-06,0.000667886787238595,2.16070698634088e-11,1.59468623674179e-10,3.18983575493557e-14,5.05821104537728e-05,0.0304485831740927,0.0623741260475202,6.44036799184775e-09,6.14703087663658e-06,2.31586294477338e-07,1.55796075201481e-21,2.091278124877e-12,0.00365789186516139,9.73977197664393e-12,3.10901689356959e-15,4.37142625242968e-14,7.89713313018658e-10,0.00531722695946149,3.87287884721118e-07,3.46026032153872e-08,0.119670241796349,0.000303037375221178,1.3978180409431e-37,2.62132265009664e-14,2.19115132871355e-14
