"","r1","r2","r3","r4","r5","r6","r7","r8","r9","r10","r11","r12","r13","r14","r15","r16","r17","r18","r19","r20","r21","r22","r23","r24","r25","r26","r27","r28","r29","r30","r31","r32","r33","r34","r35","r36","r37","r38","r39","r40","r41","r42","r43","r44","r45","r46","r47","r48","r49","r50","r51"
"X114",1.02935165475786e-14,0.0111589871538889,2.05818094707792e-09,4.90930194902963e-06,4.90301747037788e-16,9.73045820616215e-12,0.00518789218632845,3.81539859648568e-05,0.0398256522852845,0.0233752214747984,0.00248018885577071,4.38063569422256e-07,3.68169969748261e-11,2.69535300749316e-08,1.40604877052639e-17,1.24203626344669e-08,4.79663403765515e-09,2.37071324016361e-12,2.11087944982531e-09,0.00128290762097465,5.67872890212591e-06,0.00731577237388451,0.00423244899406413,6.57342141890708e-06,0.361958673709589,1.63609453546283e-12,0.0271471186107474,3.31434212974928e-05,0.0527985785292159,0.0163920160110304,0.00489118962558665,1.04706893628025e-07,1.01607432576074e-09,3.18769125719802e-11,1.495303644686e-11,0.0131770855336548,1.89340557004613e-11,0.0147786998201483,1.42146507348389e-08,0.0353961007288187,5.66498510891294e-19,4.81132908558478e-23,4.86633608920581e-13,1.21948576280175e-27,1.28839069048601e-13,0.241640612710532,2.96177761180219e-16,1.71058914088677e-07,0.0159915450476091,0.00115105239705022,0.0105624971781832
"X155",0.0500712005964332,4.72983675251368e-14,0.03652919163036,2.24747949385873e-20,2.84891723436282e-40,1.18892117006761e-19,4.88448644111747e-28,0.0055791342376925,7.01316444379721e-11,0.138381771297245,2.07035509606031e-16,1.73557945093601e-16,1.28630316304753e-16,9.91977104583788e-26,5.16237828203996e-30,3.61955481366406e-23,3.02973275490166e-19,9.86674246707798e-14,0.0287316244303988,2.2562292328717e-41,1.42224845733634e-21,8.61050345278849e-23,7.42508450244666e-42,3.58524797434436e-05,3.9150475135816e-13,5.97981955485453e-20,0.166945044397152,5.56511793123587e-10,0.0238514562379574,8.51682160717341e-30,7.18797589702037e-19,0.0548652314950318,5.23118467189977e-31,1.31677947545986e-05,1.40515249771039e-28,2.8330904426963e-22,1.64427421281591e-37,7.35082065441663e-36,1.50516933150412e-28,2.17355274227752e-23,0.312366238665577,2.74059773012083e-60,2.93555592648966e-14,3.0699373944743e-12,9.08894266153526e-15,0.120007438311665,1.16902763123579e-23,3.40413664789503e-25,2.87710457361123e-18,0.0373403766143633,5.57198274221665e-31
"X75",4.12284348594684e-11,0.120199379175511,2.71006551690189e-10,2.18963108220866e-21,3.52582537457589e-58,1.89971118515125e-18,6.00962410231738e-17,0.0291196434637022,3.17588419304271e-20,0.272025415565302,5.68643129112133e-41,4.19661986196448e-11,0.000970549294511347,2.02713240998364e-19,2.80395017389853e-23,1.06360990806278e-24,1.18006937536462e-27,1.28869477071583e-31,0.149891965981557,6.90182636589384e-21,2.45742939829815e-22,1.17603025246365e-18,2.42923468353832e-56,2.76514894365179e-09,4.74869452864469e-25,1.72886652597368e-31,0.187268438736766,1.63538266641756e-15,0.00291266828458759,1.01533513641247e-21,5.17836149655654e-22,0.0298744383884107,3.71436804771463e-14,0.00211766903035807,7.95303705446799e-24,2.01602403362153e-30,2.47452388715741e-29,5.91921640942909e-14,2.49335367286943e-27,2.11430775393048e-24,0.170186024122108,1.69198275811942e-34,9.26891134916544e-20,2.99820380719282e-13,6.93231881516427e-11,1.08688005708256e-08,0.00482315294854798,1.10627553381145e-21,3.6382458528326e-28,0.0611095626995527,7.45763725534317e-21
"X106",4.98115717153432e-34,0.0223936414096658,2.34029208714403e-07,9.46188446700247e-20,4.96448691345226e-36,1.9019587373632e-12,2.63106699742072e-10,0.0453278409518715,7.17520905489456e-25,0.338319087603626,2.23455189976783e-17,9.69294128891414e-12,2.3937750499032e-15,0.00050953513302587,5.84163336059761e-05,1.80200373126173e-14,4.1589682010728e-19,2.32711429527185e-35,0.399573248252571,1.76294802956708e-09,3.36875498599298e-30,1.18025365917263e-20,5.06586595075951e-06,1.17411998604632e-13,3.47065375413375e-14,1.53006868611077e-25,0.118996438704719,2.53752107342627e-10,0.00443435176478697,2.1288769372875e-21,0.0298212635804485,0.0266037575253358,4.69077974484275e-10,1.55091760098935e-07,5.59122041426023e-12,2.90164469723984e-13,0.0164057998000192,0.00811220403550125,1.20089197309612e-30,9.71492740978684e-12,9.65569457778082e-12,0.0191444290429155,0.00027283630993326,1.86919182334205e-08,1.62362113571994e-11,8.18759499017705e-41,2.95027869538801e-11,9.41194284815646e-11,9.62569368831154e-20,0.0429266631610281,1.87888308848337e-10
"X138",1.12617706239968e-18,2.7664651723623e-23,0.0540023062491111,9.71856620525675e-14,4.22019219388601e-24,6.11306014591403e-16,1.94048121277954e-25,0.113510176688592,0.00400750979900985,0.224141254135873,3.24752320583632e-25,6.36196831699191e-37,1.39918437867194e-34,0.000470389850158719,2.25593623253249e-07,4.83740020500186e-16,4.58510666243312e-30,1.92334640993981e-12,0.400249976559982,1.24204195910819e-40,5.00356893451329e-14,1.12097101242927e-12,0.103330426808259,1.40942988375202e-15,3.11369086682529e-25,4.26929179106592e-41,3.33297509443762e-05,0.00439324666972249,0.0045839183560598,9.22795825225788e-31,0.156965137087527,0.0105391879325706,2.40322357322092e-19,1.586791727216e-05,1.08172229890177e-20,1.74207646926858e-30,3.93752564337591e-36,1.55684226726739e-15,3.88961686336943e-49,5.51018981326119e-18,5.85541504053853e-47,0.00106183109523302,5.00570054781737e-26,1.72472580507601e-21,1.35157316958338e-12,9.41551877038912e-32,2.60244284855759e-41,5.63846773557066e-29,3.03745937031952e-18,4.05404697431242e-05,1.24629237072224e-31
"X182",2.76146879182239e-21,0.0131993367492184,0.0843363436669125,2.37595423420248e-13,3.73769014970646e-12,4.86794827012827e-20,1.35689683384021e-11,0.313539120476407,0.0187258757143092,0.0695755300108797,2.79040282275203e-15,3.11040866369743e-22,3.69076731235649e-41,1.34167412328039e-07,2.16243842727335e-09,7.66679531125482e-25,3.48060199411891e-23,1.39987633458569e-06,0.143862820720964,9.06029932894583e-19,2.94044264257626e-18,2.4112731420329e-09,0.0995125574517377,7.85571846336505e-34,1.03730595429472e-17,2.33197952118891e-30,1.37042427633713e-33,0.00173806210143331,9.79546608322336e-09,2.96347788932506e-20,0.23937968273523,8.72795635315605e-07,2.46156294191025e-17,0.00379858001805704,1.06106592853279e-22,1.59120313427686e-26,8.27071111794465e-37,4.47486361654884e-11,2.89072544619673e-21,8.58259631977395e-14,5.0284242669559e-10,5.76301099579007e-30,3.88553096091539e-23,1.30704009399454e-14,1.04723893515756e-05,2.00248260199778e-09,2.36893601769364e-14,1.50804322079211e-15,5.27052845659259e-09,1.6754365554866e-52,2.1946019094865e-23
"X207",1.98065556838234e-24,5.30912754054084e-21,7.26027103647317e-29,0.00927074325633255,0.00516637055074012,9.8527765453699e-07,0.00986252834302536,0.461995991898015,0.015435094860953,1.46163068996704e-21,3.64366975273715e-17,0.0824644907718383,9.96395426949049e-15,2.34691654318404e-05,9.87982055019766e-26,1.74319795743036e-14,1.17003149772823e-17,1.18713083077439e-11,3.77863346436008e-20,0.0595580075902977,2.57253494133572e-20,5.99933746229216e-24,1.88314280750557e-40,1.85770334585492e-49,3.9607707985724e-15,7.43126564078397e-19,9.61308838061777e-10,0.00297106196293665,4.89866736290759e-26,7.47502203652218e-15,0.143093646677175,3.50799584408928e-22,9.01186484688731e-31,0.0154789501689736,3.76658712518552e-18,1.15225667233925e-15,0.0426080916041713,0.00488517384323817,1.71724913492282e-05,1.11512708338096e-27,0.0050590374470979,1.77879448608127e-17,1.78474383369227e-07,3.03511409900999e-15,0.000200350236062782,5.1535632743911e-20,0.00520152443466641,0.000203536585322976,5.2537594933044e-12,4.68845531006623e-25,7.99660792379652e-19
"X151",2.00584228251627e-17,4.80803709716579e-45,3.54090347804365e-50,5.57328719574459e-22,0.00273289804600043,4.39147071284298e-19,0.00400110833977914,0.329377123634649,1.85577807334624e-34,8.2390139347086e-29,1.93712373212594e-05,0.270524196885861,0.00419998324645052,1.44405341225454e-12,1.56794408937422e-35,3.12408262464096e-15,9.32509381725891e-18,2.12623109705978e-25,2.46602727922787e-05,0.0889905589021937,1.24853274714542e-34,7.71679240443137e-27,4.01905749644708e-39,7.51560477497179e-40,3.4730896563152e-13,4.44243049604778e-23,3.90708544932597e-10,1.72218298755949e-07,0.00414031682852157,2.06029277842988e-23,4.59072236602295e-18,2.79233193166167e-45,2.74652702087365e-34,3.38559457611892e-05,7.97186077245349e-23,1.2266510832678e-34,0.124522552286288,0.0314120983929001,9.97154161488621e-29,1.83697002473369e-23,5.88905736989039e-08,5.44071250642973e-21,0.00297826106354786,4.04953989406214e-17,4.43288013750263e-36,1.0049464234797e-37,5.021767966832e-40,8.47401805872256e-51,2.12227141714771e-19,1.58523492674708e-14,2.03401719338661e-24
"X146",5.53936509827717e-12,3.31625580017346e-17,0.119117667144188,2.76829265405426e-24,4.45084421491953e-15,7.50202209833527e-15,0.0890450928581873,0.106949354198405,1.3741183360261e-20,0.00433884055893825,0.00052637144907382,0.4199842737701,2.5283699083237e-19,2.28871245192875e-14,3.79487041084181e-18,1.81883956024465e-23,1.77142157454748e-16,1.48729832711949e-17,1.85004139035058e-18,0.0191131415001657,1.86505838143618e-18,1.46102755489745e-07,1.79186390459668e-11,0.00032502932829646,8.46211518311321e-19,1.02490871810526e-13,2.57616467302664e-06,0.00456760510907187,2.78252904326043e-15,3.78822564783824e-12,8.03651744681887e-08,1.66086177544148e-40,0.000721283026613437,4.53732591841313e-20,1.57308472538397e-14,5.16439104913162e-31,0.108345877031788,0.0407046904969206,2.1828162046252e-35,2.0518658997982e-14,2.16915665870354e-22,1.13989424697118e-18,1.02636531972432e-15,1.02072435619994e-10,1.96699351416744e-24,1.27664571002787e-13,4.54536224553195e-35,2.03106390087861e-19,1.43585059118142e-24,3.09173799409125e-14,2.62424455932725e-35
"X107.1",3.35177439660253e-08,3.19497475117163e-24,0.206176664614178,1.02017629999351e-06,1.02542831344823e-17,2.96664998163334e-05,0.264901784198938,5.46739034610505e-09,2.38535463166242e-11,0.00760062634664265,3.38087243407518e-22,0.342750109192258,1.27588538803453e-15,0.001984804880571,2.49648491392789e-13,0.000118337556016509,2.14440418327098e-17,1.98734218717606e-07,5.37149200900906e-22,3.63247109371821e-44,3.1393143504241e-06,1.11184345434045e-12,4.49431346987747e-43,0.0117294129701917,2.52514812054168e-08,8.15868829224795e-06,0.000888938825534781,6.75729128341544e-08,4.59853038209178e-10,6.96376725643941e-08,0.0031796929077239,5.47933639788634e-19,6.73604493159309e-07,0.010795250185051,8.14710731023557e-16,1.40712715685472e-07,0.00941779435325766,1.01168721758756e-05,1.55292996174604e-06,6.20351024785594e-05,1.47270314197132e-09,6.32216107064267e-12,5.05869182890099e-13,4.8319752208968e-24,1.2318193848797e-13,4.21696989350129e-12,4.49492464925144e-05,0.0797333495045441,1.81896161336135e-22,0.000995404962378392,1.06688323140462e-29
"X109.2",4.80577286239327e-12,0.00544025917284316,0.0508283297144325,8.68792860645221e-05,0.000328763138457839,3.05884279463207e-07,0.372436199105045,8.50891321062863e-07,3.1339280172431e-14,0.0054163820609991,1.04504940329432e-32,0.132529671962114,1.37262400244538e-10,1.37088264894986e-05,0.00587376170970868,1.70105846690742e-09,2.57337645181212e-29,0.00374578882977163,0.0199070637987081,7.06172687023249e-22,0.000122816265514524,1.15723700487148e-12,8.03162662088561e-34,0.000157618239324275,7.27642378131531e-31,1.46439487522589e-05,3.44368000460524e-09,0.00715293468579974,0.0144472319615612,5.24951045954664e-18,2.92952557110313e-11,0.00855417821399349,2.20422431667451e-30,0.0330525533812581,3.466006430856e-16,4.95103294772729e-15,1.60871607202483e-25,6.98097925191451e-16,1.56051360078515e-06,0.00029999041689142,9.94837225149594e-14,0.0034677188099138,3.57159105516024e-11,5.4556559364691e-09,0.0584373881156196,6.74931367912897e-08,1.1913786509573e-07,0.157219688061291,6.2277135572224e-24,0.00286123502671951,6.05322748787723e-28
"X108.1",2.26889766455796e-14,0.0383568302879152,1.90675129391448e-48,2.18041987538232e-21,0.00132664845159296,1.98220684180031e-08,0.329848436817109,6.09251373755711e-13,0.023741771346891,1.07361272010704e-09,3.67158208958362e-06,1.06290003587198e-09,7.88794408331003e-20,0.000156948591444959,2.1869076362242e-12,4.56243164542976e-33,1.33001880222516e-15,3.09337017542706e-13,0.00371614049110094,0.00691619243506355,5.5935185618921e-21,9.03183700955794e-15,6.17301529188977e-05,7.50547746568703e-11,7.626933466095e-19,2.80242448583271e-09,2.75287504769004e-08,1.91804920774558e-09,0.0417358587513618,2.24087599842592e-24,1.94213535173413e-09,6.94105602477325e-13,3.12530974182043e-06,0.0197953836448571,1.44041006414073e-05,2.61850461348772e-34,1.86458803215009e-17,1.51298785110216e-32,5.30068368232593e-25,0.000185831616182806,1.72440418538282e-28,5.06349296926167e-29,0.00403810444286194,0.056177548508679,0.274765155536841,2.1350328655322e-07,1.5914413501218e-23,0.0659877537741549,8.99521293888155e-08,4.64621322036731e-29,7.84663488137372e-10
"X98.1",2.2865582890211e-17,1.4220343230334e-16,0.0172523817337502,2.8221944639348e-24,4.73213335040995e-17,2.29401210985925e-33,0.160452575024696,1.17206124074051e-17,0.0214237826686435,0.00376325627722245,3.17174096251916e-23,2.86004775654575e-18,1.10390190066998e-23,2.427271259733e-07,1.19884436258265e-27,6.12279013641468e-44,1.35099289200763e-26,7.22901830537603e-11,1.27317323664731e-37,6.13751617739036e-17,4.18744553993309e-21,4.56277199149703e-17,6.66622146634307e-15,0.0118886532661298,0.0175059230322876,9.49655620527593e-09,0.00267758194007982,6.02829344043625e-29,0.159830912030399,2.25003689253741e-14,2.57681776030306e-11,9.59698748980746e-14,1.09172088366093e-10,1.00475029244716e-05,2.2363603592469e-30,1.50100236564645e-27,2.27104768668994e-30,1.46111774284161e-36,4.90065646003364e-28,1.22382815526843e-20,2.10066245302118e-34,7.24133620622244e-33,4.20509871192342e-16,0.159504705586064,0.332276067762546,0.00944153064547545,1.99339448706768e-27,4.94474923731982e-36,5.2340227077321e-09,1.21527910814896e-25,2.53935727748409e-17
"X84.1",9.92902738141566e-23,1.73834568942231e-45,0.0420207134820248,3.32318955785942e-27,4.337235255062e-11,3.15825310083839e-25,0.0325755531337946,0.0137676853462239,6.30206570112395e-33,7.45438817097856e-17,2.72241236535291e-34,1.13760590419313e-21,1.76373282714723e-21,3.60161676799948e-15,8.13600635070165e-23,1.45140586890712e-12,3.24482335561571e-32,2.12106117546467e-06,3.2188622613231e-08,2.78170826061937e-20,5.83702520886861e-13,3.45129376668644e-28,6.17725801956561e-41,2.90827352302339e-13,0.0772981168380347,5.53558188812724e-11,7.92192171343813e-24,5.01718604919468e-31,0.390955042133984,1.00102093144479e-08,1.30824422105125e-24,0.0230526049617675,3.96112606447532e-29,2.54459857375201e-14,8.77968226554756e-32,0.00055343702620862,2.30267589807134e-40,8.26022549134923e-23,5.32030276016571e-27,6.10411222739949e-41,1.85688795551497e-27,0.0603350822828328,3.46571062190529e-34,0.16161881368194,0.171689028172753,1.05052560592976e-25,8.4897562313977e-27,1.72700129741747e-39,8.11822901673007e-19,1.60046542795682e-18,1.29877133668063e-37
"X78",1.64753604432759e-06,0.150673247336146,0.00465746710053476,1.10853270696061e-09,0.00816666461906372,1.27208079068016e-10,0.00138347651861355,0.00638978466332197,1.78597803184467e-22,5.05833188566545e-15,2.09293889140033e-17,1.13989507960053e-17,3.27091358200876e-08,1.89326529717707e-16,2.558375025104e-05,4.30229697085094e-05,7.45182816070796e-22,1.00268316487407e-13,0.0235825606650937,2.92281545570216e-21,2.1857345779343e-21,2.13196680285428e-11,3.49074493009443e-25,2.13233017187483e-14,0.171704663277217,4.09114995334333e-16,7.05463596133849e-06,2.17921313231481e-07,0.442854789450523,6.23150844741844e-24,1.15810681430864e-08,0.0298397288214442,5.72144054743052e-23,2.48692282228333e-05,1.19446209205948e-20,0.0443499816470411,2.8231042939199e-27,1.69274647961237e-14,7.6969052302072e-17,2.50785443754563e-22,6.4581763319705e-05,0.0580094663070755,2.30677004409767e-14,0.0673630993266002,0.0231675138886964,1.95246703322034e-28,2.54468777907952e-21,6.79519193711719e-06,4.69715936682378e-24,2.19807094293839e-11,3.48038421971997e-15
"X72.1",2.46726293623569e-24,0.25402708860139,2.42553299124555e-32,5.91774704997003e-06,2.33553493447803e-16,1.33323978721399e-26,1.82257949883745e-15,1.43986728975244e-15,0.0455656592504164,0.000317985339575997,0.00479898810948077,0.00349837636596795,9.25686770305782e-06,1.56426529996072e-11,0.000842102131676811,2.07766166595679e-37,2.03251862764517e-15,1.47695904155918e-17,4.49055916591833e-36,1.40820337570802e-07,2.8462576827749e-20,4.9616928041313e-09,8.00541157759984e-26,0.00261974215753004,0.255658882597924,3.70188498061883e-26,0.0267799979279898,7.61926804450323e-23,0.2778913112112,2.5364749111161e-24,3.16878379311602e-05,1.02234690697124e-11,0.00132936174409315,4.59886152747906e-24,2.08872660594799e-11,0.0870116529274525,1.03592077604916e-12,1.370577358386e-10,7.56103346447377e-10,2.946569217725e-14,4.97984894733878e-07,1.03999813805624e-17,0.000358902771487104,5.41600706132874e-23,1.56980005339133e-24,0.0538989759664981,1.32835444333664e-22,0.000341239234861267,1.70373193479901e-15,1.50037617690052e-30,6.81245032565151e-07
"X67",3.73949102523956e-26,0.0271060918431434,2.84661177773195e-34,1.02758085107308e-18,1.01413691868101e-30,2.47530532132569e-22,0.00256755417841921,6.51797136541532e-13,0.0658615555773901,0.00712575323320326,0.00201649668305263,0.00444363776485205,3.38176910544473e-16,1.47860552402412e-10,1.38187538265144e-14,2.45906564845554e-19,8.80279999001031e-18,5.38361210495076e-21,3.13461789109287e-22,8.53816150558091e-06,8.80724334080139e-15,6.04885071034042e-17,2.88765773270601e-19,5.37650125444057e-09,0.27353035340421,1.6219437673978e-11,0.0498134800925088,5.98111053523504e-22,0.143852240983089,0.014471079671883,1.63040980751644e-09,7.55450133610681e-12,1.05525628953473e-08,3.35634838967779e-14,1.07661562446297e-21,0.0899392253206109,7.31639389247005e-09,1.22692557121992e-14,4.07089789418151e-08,0.000109777420196338,2.67034030818342e-14,7.53476910394911e-33,0.00245137517509985,2.27429865033935e-25,7.17358726085661e-24,0.242605435852445,6.46457344374999e-31,2.54850495261184e-07,1.06909651038451e-06,5.60586320447064e-28,0.000112955055137759
